student_id,gender,age,study_hours_per_week,attendance_percentage,assignment_score,internal_marks,previous_gpa,extracurricular_activities,parental_education,final_score,performance_category
215,Male,20,13.471575555188462,89.74375664706238,92.16630838939416,62.08039784989738,2.332369999219498,0,PhD,57.46995273405203,Poor
216,Male,22,39.533190764350124,80.25064237980811,74.254732998977,58.59464251514437,2.6654589530207584,1,High School,89.78093094028112,Good
217,Female,21,9.987344001552962,85.36416125505326,66.68141979184328,46.97532124027303,3.879848745771418,1,High School,58.60826478373686,Poor
218,Male,24,22.461085370797463,62.83728864535094,89.5779101295685,61.545834780925304,2.6860534251800487,0,Master,62.67372801533817,Average
219,Female,24,26.635450701134168,70.17566323367387,72.56470565146275,48.94634483080168,3.976248151909271,1,PhD,71.40002494137063,Average
220,Male,24,29.58627396904364,74.47412372820554,59.17210982017173,80.39011220707201,2.9704609115307123,1,Master,77.96293142277253,Good
221,Male,23,24.587703922041992,78.89973420026054,92.74870097807371,51.48570145220245,2.358327836580302,1,Master,70.21887371606518,Average
222,Male,23,5.341979659671428,61.825949820095346,94.12799383861736,43.22109179064936,3.7822801835870186,1,High School,60.6203110347627,Average
223,Female,19,16.426145788539714,65.6009639021327,73.31548780700851,70.38013757994788,2.9207107462696538,0,Master,66.65674507359033,Average
224,Female,21,23.1199075184649,71.07257231165224,53.784986365489374,72.73763529956709,3.419342687009049,1,Bachelor,59.942167065307004,Poor
225,Female,24,8.075327470069167,98.86130763604203,69.39130449584655,87.9552183704278,3.9674231664183033,1,Master,64.39297355404425,Average
226,Female,23,17.271942592321327,73.25388028412203,90.17688297313018,71.7339886829725,2.100350700639948,1,PhD,70.10146448034212,Average
227,Male,19,6.16210880769783,79.2816423244833,95.08870142731143,59.001446954789515,2.1933891195751345,1,Bachelor,44.23035949546056,Poor
228,Female,22,7.750247400425726,67.84390850953572,60.17363712487979,84.16565348394764,3.440913482925512,1,High School,55.28824336676017,Poor
229,Male,19,18.892314667055864,84.43120284303073,53.348680601263574,69.71533912530816,2.5636500065909438,0,PhD,55.659042708452525,Poor
230,Male,23,9.645051391507113,71.22732862063897,93.86752265664194,44.360415654715545,2.368602793900198,1,Bachelor,54.006925555908666,Poor
231,Female,20,24.863929689154535,68.27970313753707,69.47024694894377,71.12178081722857,2.078723759639459,1,PhD,63.98289851757583,Average
232,Female,20,29.1312739198043,80.66290513783916,77.08804821337816,89.94101999819142,2.0436934239724036,1,Bachelor,74.24095603711083,Average
233,Female,24,33.0205344688179,60.22023196641683,98.40329060253794,61.79719440240213,3.5489712062395817,1,PhD,74.88181787912144,Average
234,Female,20,12.005258548568353,60.30656130596901,53.328236395711144,56.297919104489004,2.2688668547391,1,PhD,43.377368271437774,Poor
235,Female,24,10.861890379067441,68.76275236407432,82.41590037260478,47.890820135991106,2.9354412319423018,1,Bachelor,67.80206838418796,Average
236,Female,24,8.65987441170401,61.46885450003285,53.705271128743355,48.329503706444655,3.211793630358966,0,High School,57.21939331220575,Poor
237,Female,23,27.275058734027283,64.32103016522765,68.77344642332503,63.80243163880004,2.8567036011376925,1,High School,61.19303552387521,Average
238,Female,20,29.72665042704154,73.55442597355007,90.19072725967234,72.76239032888412,2.054213304672466,1,PhD,82.68221533313476,Good
239,Male,24,6.105515068897471,92.10342718319251,71.67361163778172,44.433847284328095,3.5670030051758177,1,PhD,55.52497257825206,Poor
240,Female,21,37.767428618529145,82.88194573477203,99.85911769514752,91.67627239638412,2.021026449083307,1,High School,88.46782578544382,Good
241,Female,22,6.818994927801534,80.50670903825666,77.9529642473301,81.53234895948577,3.5237797887549682,1,High School,61.55444832120704,Average
242,Male,19,23.945371735537467,71.73955292832487,66.05810763179767,72.26431550560145,3.7866089875762454,1,Master,66.11296514860486,Average
243,Female,19,29.817118180782074,97.27014877731266,61.00556629523766,85.5641269016445,2.8656798421143446,1,High School,83.79956944752553,Good
244,Male,23,35.483919331113,75.88060164948766,67.52602671430809,44.41027162466623,3.0710849461955965,1,PhD,74.0569810156405,Average
245,Male,20,29.993042624634974,63.48371067183086,68.62666368797754,66.22613827532184,2.9539667852353073,1,Bachelor,67.02712296231981,Average
246,Female,20,33.06048290744272,84.68266064471206,53.43568388619805,74.65512197739149,2.7784172372468774,1,High School,68.27452828972322,Average
247,Male,24,16.880756738998212,64.55353573906406,68.47870997133866,85.5759098365059,3.7748490707407205,1,Master,60.300227567014495,Average
248,Male,18,33.518878981127926,73.80892571206769,73.21192598696125,83.09082580270973,3.7878670213399808,1,Master,71.96016670700104,Average
249,Male,24,7.804019623463629,80.29647754871235,86.13688761194024,55.23880873423698,2.6716327292830693,1,Master,58.18053250258293,Poor
250,Male,22,36.31858296211847,94.96890098740704,82.83647423608039,91.74840932575623,3.2301395080293958,1,Bachelor,83.40273952317163,Good
251,Female,21,24.165733165380768,79.74186321360474,85.43828276145771,46.83902127869787,3.853815124291728,1,High School,70.4800106696696,Average
252,Male,19,33.60542194868728,88.09035064126657,50.418184093842854,88.13234902416337,3.9241169978827033,0,High School,87.1909450569838,Good
253,Female,24,20.831139958140504,99.71267355996281,60.8833699790268,93.40171372825402,3.017918080844095,0,High School,80.27974748035771,Good
254,Male,18,27.525219331878375,65.25956479591926,83.08421441999283,49.74344377724441,2.905649610568654,1,Bachelor,68.13990470438237,Average
255,Male,18,23.42409313276396,70.98926102078079,74.19946840898736,79.71363353120819,2.5573886318570516,1,Bachelor,68.07037176517375,Average
256,Male,24,30.605633261436616,75.78304302390586,50.2656737834173,42.21570353278992,3.91774374638082,1,PhD,77.47920810171297,Good
257,Male,23,7.8570493710706355,76.87312714155325,90.22473212159112,62.29825538265352,2.2856286089457347,1,Master,60.81860566956544,Average
258,Female,19,7.112322939669733,76.44084301062183,88.64047866451688,68.39558145587208,3.15965915209545,0,Master,58.692001489547955,Poor
259,Female,23,13.648613190355125,96.30444010226219,77.42095814967813,71.93548742502988,2.5651005350372778,1,High School,59.869745414012925,Poor
260,Male,21,10.584063803961591,88.56130577867425,53.3231662888136,91.47654865367078,2.5580165806955932,1,Bachelor,62.8288973960158,Average
261,Male,18,35.512424830727056,84.31620856362815,88.32575247662923,76.9737878011807,2.8099371747523767,1,Bachelor,88.09605122925055,Good
262,Female,18,12.672489557531552,72.37490871451128,79.1856793865682,66.47028731705804,3.9975858716313093,1,High School,60.24148037815888,Average
263,Male,22,39.155283953669596,92.95161536885179,89.09799885789795,84.53212699462392,2.109932613679644,0,High School,89.83463093812759,Good
264,Male,21,16.79135271198874,98.20242045939955,87.58734961979202,92.2793051524925,3.157083636407063,0,PhD,74.57832796211622,Average
265,Male,18,11.374127049104475,92.84793130200906,90.15010359789186,41.21363817752599,2.1651443160705544,1,Master,60.447343352719265,Average
266,Female,21,32.63944774998677,60.062604207658914,75.90040332023125,94.03866997408213,2.309041659981038,1,Master,62.114611886704324,Average
267,Female,19,28.054772142530663,85.45605480733627,57.01622590967575,44.73726764850242,2.8791258835457976,1,Master,66.60783582822638,Average
268,Female,20,22.436850075859866,62.04541525768403,83.55787366898443,84.79127285978188,3.020920262692883,0,PhD,74.16840420285256,Average
269,Male,18,24.437724282817094,70.30428881334888,81.02368925259853,55.41841139032769,2.517584816729048,0,High School,63.55881423850873,Average
270,Male,22,30.172062239529236,62.380988013910866,87.11265935995436,47.269881176462945,2.6329142617488324,1,High School,69.58222522703362,Average
271,Female,19,12.995915946595456,84.15181811797551,58.49405030253676,64.19206018426092,2.173934040511866,1,Master,53.76759214540702,Poor
272,Female,24,39.871687061985966,87.46359653970427,59.74875999501446,75.41761186961875,2.606439567688501,1,Master,83.35036551154636,Good
273,Female,21,39.11776067513741,64.57950552263621,94.52047586096643,60.95235147629113,3.933116878761088,0,PhD,82.28032098987093,Good
274,Female,24,27.76139902214279,75.35355532179918,87.49888992260354,43.00109745554844,3.8894147633449636,1,Bachelor,68.63670990486223,Average
275,Male,23,11.98398578252008,78.24946035822168,95.41142443501614,72.9703626812294,2.66975658027397,0,Bachelor,71.91534250464368,Average
276,Female,19,28.807988485095198,74.76212087043666,87.93576605819604,89.63218018608711,3.1417078725575234,0,Master,83.82743157003773,Good
277,Male,24,7.526944314271154,64.84100001940772,79.8577652995151,61.07684512709884,3.819190782221889,1,PhD,53.51198120543699,Poor
278,Female,18,6.072837577203212,76.75791160749901,82.70663685139368,51.89830276969549,2.0123676452817936,0,Master,55.59003953080359,Poor
279,Male,21,14.01890109789248,90.04712191233672,94.45639619700049,64.34175402630484,3.6213671406751837,0,Bachelor,73.30897651063923,Average
280,Female,20,21.191803485876072,62.84030658133022,78.94033772559703,42.65994910768295,3.896739105577838,1,Master,66.74434311001194,Average
281,Female,19,35.38953768929332,63.20720056327614,81.61956621641937,85.1268171464151,2.182651468667114,1,Bachelor,68.42223841472756,Average
282,Female,18,30.45091744182078,74.19085167343937,57.82383580018003,85.44874460226026,2.322895372065842,1,Bachelor,76.60825098542821,Good
283,Female,22,30.994728241999336,97.669028464757,73.69606100580513,72.34002548862956,3.921492605542711,1,Bachelor,80.20875602137234,Good
284,Male,23,19.892266705682637,86.74290586891657,85.81985559790495,59.420658891611424,3.0750802872806924,0,High School,68.58055750080922,Average
285,Female,21,17.107724739143702,87.1467982669026,63.54713491581827,83.98808504451809,2.0283932689434474,0,High School,78.18552479458441,Good
286,Male,19,17.986356704461095,74.4767996335146,60.112709026226746,70.5077863633602,2.5152639975270583,1,Master,62.50520409389655,Average
287,Male,19,39.56773473076203,83.74643164834154,65.69134041122078,85.42627697025088,2.8998873485377192,1,Bachelor,81.8827245820471,Good
288,Male,20,6.403821699436887,60.40524736110974,62.075031399641674,74.73023359206613,3.3858178220495354,1,High School,40.966792124937655,Poor
289,Male,20,35.3461023642857,85.44384185638168,60.745631851819795,83.14230102670385,3.466320756273599,0,Master,88.105631322095,Good
290,Female,22,25.253639300033768,96.53147790304948,71.24254214340435,72.9209646269768,3.9908430258509124,1,Master,71.51081128409935,Average
291,Male,23,20.351539671635667,84.50293873379277,95.3919256941767,62.77775875186164,2.5750223987675183,0,Master,66.30479986821082,Average
292,Male,22,30.384018114529777,94.9479437386538,75.35298233693591,92.68702229593757,3.0764402037369507,1,Master,81.53298834624174,Good
293,Male,18,22.0334129498646,88.95892221864375,59.39601904076615,69.76126036833647,3.06664709571921,1,Master,75.85685982826259,Good
294,Female,18,35.56981333285812,64.82233665614761,53.8485834690437,73.2799235197296,2.811290518894475,1,PhD,75.53907561601366,Good
295,Female,22,36.52456524039405,96.09813229143367,84.80780725689627,52.12682016781121,2.3383237876848404,1,Bachelor,81.25516339971568,Good
296,Female,23,19.760232440570938,62.657753774231,69.13993822181939,74.4107934185002,3.954913126367685,1,Master,66.90296256523818,Average
297,Female,22,14.688972903226805,81.35869890191054,91.09154732926797,71.43842072156191,3.706634373333172,1,PhD,66.55513444596302,Average
298,Male,23,25.732261500767677,65.6854849517383,82.97553843203852,50.16611188708637,2.9966660565884746,1,Bachelor,68.03052542227893,Average
299,Male,23,36.932717096584184,60.468264429236164,89.81207252706842,43.2772903544229,3.2064908453680596,0,High School,75.65352282563514,Good
300,Female,24,12.37317661519833,76.88137040510556,63.59730197092244,73.23976258431242,2.454522107119325,1,Master,63.18580459071156,Average
301,Male,21,26.803830424721898,71.80162830616625,84.6179461230529,82.00307481426762,3.087574140783494,0,PhD,79.83215630598718,Good
302,Male,23,27.10460770323822,79.44001975190412,63.203099234685936,68.78707540071045,3.3899402662429514,1,High School,74.09187944908406,Average
303,Male,20,30.658955784534836,83.08799546938204,96.95342397251457,52.472494392580515,3.0303340567731776,1,PhD,76.79187201333906,Good
304,Female,23,9.604868979454093,61.74956289235789,81.81871407666873,76.65870871811691,3.9805703411698827,1,Bachelor,64.16412890560667,Average
305,Female,23,30.0538737638731,64.92013180494982,66.2255900087671,44.40581496352812,3.2226833124954526,1,Bachelor,66.27329447064831,Average
306,Male,23,36.816138223297436,82.34569585801701,63.47559311461363,64.3008537641075,2.741947425184338,0,High School,71.98407103891137,Average
307,Female,24,11.28890881045847,73.72669412690632,59.54632925358217,48.98517171191311,3.5443040552316765,1,PhD,52.99971792559834,Poor
308,Female,24,13.314016372335718,89.16693950197792,84.7320479446864,50.14524780829358,2.340925023163284,1,Master,63.02039139175742,Average
309,Female,18,38.998828291457386,86.09166594367758,60.935780649896365,51.1261672037012,2.769031627412533,1,Master,82.10177690190194,Good
310,Female,24,11.334193344832142,93.82417451959627,79.76516329637445,61.268888137418784,2.6939179007551717,1,High School,62.91720840951305,Average
311,Female,20,34.90347826793527,87.69971306676901,63.23175134626787,42.81326130912187,2.8636141902155545,1,High School,68.28391835260642,Average
312,Male,20,22.22972497568122,77.19724309560593,83.09844723969343,61.878639251100395,3.5635596518574526,1,High School,71.06569738739387,Average
313,Female,24,13.653087604111196,86.9186648957773,90.74698642702697,68.14390959130854,2.968346064326815,0,PhD,68.3286110122292,Average
314,Male,22,35.4762465445379,71.01524697021674,88.90126215723265,66.58118567314789,3.5880289005319255,0,Master,82.0276873292199,Good
315,Male,21,20.585683925093292,72.25253995112851,88.04256654653909,61.053125522167235,3.152977806279732,1,Master,72.75068216470648,Average
316,Female,24,23.018607387539156,91.55940639683173,59.3861202846126,86.15306344389138,2.6841388693151105,1,Master,76.75895408710579,Good
317,Male,23,17.5731679289918,77.85678065606328,54.419247349225934,47.99296808312773,3.619957487366945,1,High School,56.80570514958305,Poor
318,Male,19,25.75327980022246,91.9352136207341,84.94744142436929,67.81332090797557,2.4765793411061834,1,Master,72.5709807389413,Average
319,Male,21,10.723335540475798,92.89689494673114,68.41736068971757,43.412277932610486,2.4487659595995908,1,Bachelor,52.38296056409632,Poor
320,Female,21,18.687853782811622,94.30249350645136,71.61731132016736,43.91356233828503,3.0090058481096715,1,High School,69.51860330017433,Average
321,Female,20,38.92943128173506,96.66540943364829,51.55745463966955,71.5626217322403,2.5216984919241776,0,Master,87.95765677898235,Good
322,Male,21,14.034670144539463,77.23940882053185,62.97882246375246,71.13101336883015,2.0181740699024324,0,PhD,56.57129684682403,Poor
323,Female,24,27.985783258945226,72.75467273284555,51.6838201937232,88.29184320644514,3.296595054597603,1,High School,69.79288096000076,Average
324,Female,23,16.38165224786432,83.28794986376455,93.95928863006239,70.68305216130403,3.022187642944796,1,Bachelor,77.39192409390434,Good
325,Female,23,32.071559399031024,74.84689693750511,62.16983416092653,92.78850612226677,2.891035628986322,1,Bachelor,78.8730148727157,Good
326,Female,18,9.580578125142244,84.04296667200931,77.8668584786504,42.67821666199614,3.9339370292366307,1,PhD,62.18730055398537,Average
327,Male,23,38.943736577749064,88.22343450575298,51.94896603305652,45.39042266294076,3.1423983679258276,0,PhD,70.3634310557484,Average
328,Male,23,20.882633948427376,87.53620073968548,83.3423695652829,42.42362238637098,3.7268631555787692,1,High School,73.28884115259814,Average
329,Female,20,13.261766217126238,74.98211548080485,66.15136728770469,50.1902267683447,2.2789004724103203,0,High School,50.50223048431555,Poor
330,Female,23,7.572386156550444,66.67440806795011,94.89595934788329,69.7698561017923,3.138412926258855,1,Bachelor,53.96849330521822,Poor
331,Male,18,10.941526678063926,77.2211735384883,94.4059094467018,75.50646997850853,3.7359592534618056,1,PhD,65.3246310291076,Average
332,Male,19,23.192088199460617,65.70376576327635,66.26453091808739,42.507183687176784,3.166211514559796,1,High School,58.43555649626458,Poor
333,Female,24,16.79511117509502,95.60388140735233,95.0480447845234,92.02839894150796,3.436028356254003,1,Bachelor,76.79324495000003,Good
334,Male,20,34.01091780589133,73.83509842951429,99.80788367493895,86.31909571577096,2.7440871356244148,0,PhD,76.53171372058694,Good
335,Female,19,20.081063328163207,66.17838988893295,91.2707832061974,56.313686518640125,2.1848990340741334,1,Bachelor,68.56293370491484,Average
336,Female,20,13.704999540567046,61.017910396230036,92.24356738776146,44.24531416245574,2.915800590254143,1,Master,63.546670804620945,Average
337,Male,22,26.60007453114105,85.83289545145936,62.450436805454494,49.343789027048146,2.788958781677715,1,PhD,58.53562005985897,Poor
338,Male,21,29.737202590990602,85.47609269818973,78.83511994288781,46.981942756523495,3.734120364757895,1,High School,80.71383046007395,Good
339,Female,22,10.846466776533244,73.62416666325167,53.362795698368394,46.78060786144208,2.4879906047049447,1,High School,46.39787542975708,Poor
340,Female,23,10.866672570091119,62.86847555390604,54.745896841083486,68.52089287661536,3.933468455070216,1,Master,59.21298543834332,Poor
341,Male,19,6.283499942674004,76.38515579580928,99.94463060166453,53.521609337137015,3.916276239608992,0,PhD,61.27453956255168,Average
342,Female,23,30.774070527297418,72.44869980253574,66.33196247129555,59.69768440910295,2.4952632861428774,1,Bachelor,69.79580903749374,Average
343,Male,21,28.23315846676318,87.08482558940037,87.40919560244231,94.42279333613774,2.696103910954641,0,High School,80.4061048986121,Good
344,Female,20,21.612080651243485,84.23116997810762,90.33325265134081,77.63728369089395,3.79111148174777,1,Master,82.51752079239863,Good
345,Male,21,34.5459657139219,74.5837491279016,92.90116355036146,92.19393668758508,3.933244441792215,1,Master,80.59990582248228,Good
346,Male,18,33.19845535325186,68.7157021701996,99.88141487010782,47.84061052682136,2.886878205672088,1,PhD,79.48653881838882,Good
347,Male,21,25.487402753886325,99.52143864622367,62.07482426284339,61.01767111579131,2.641994091281796,1,PhD,77.67516329956027,Good
348,Female,18,35.38949481796405,78.1600648478446,52.017541342984984,70.51024918052948,3.0521880265030843,1,High School,78.27435344007037,Good
349,Female,21,12.20444235128689,87.53096943120948,70.5595758997293,44.22169340388059,3.3755384127314696,0,Master,71.84358391524125,Average
350,Male,24,8.917186678920476,65.62211870313443,56.504033491447345,40.23030939953768,2.5469490307499596,1,Bachelor,44.15141155644549,Poor
351,Female,18,14.441236403094637,79.4235879863759,51.12129445810275,76.87388835883047,3.4729463492381454,1,Master,65.9110564304231,Average
352,Male,19,6.99803996312602,61.10146879477862,68.0213413570743,75.30007342407895,2.103314714229282,1,Bachelor,50.15101006493198,Poor
353,Male,23,23.59093348003612,80.218204716418,89.18691255376183,62.59338454997865,2.098588985528833,0,Bachelor,76.3876443279662,Good
354,Female,23,37.78119923032365,98.56069628470809,78.30903456125354,66.9304241817618,2.7725754102910907,1,High School,85.57043758055562,Good
355,Female,22,6.377023923397838,75.36826851943201,65.6388994605177,62.84936503256493,2.706946384121441,1,Master,51.008006770385926,Poor
356,Male,23,9.273846990350938,61.559840502996465,82.71710027463598,41.32027746646889,2.6312664307343043,1,Bachelor,58.19533413960375,Poor
357,Female,20,20.826965989920232,61.23823163677374,61.600909015440536,58.44543834196043,2.98203952533782,1,PhD,57.01406907426568,Poor
358,Female,24,37.685625613476674,75.51947039787478,50.71907230360425,49.73952404685094,2.6414671646231422,1,Bachelor,64.28886899437977,Average
359,Male,21,16.06546367418627,66.40099745852777,88.21766932182138,45.41333040057528,2.384515836936184,1,PhD,56.48193572119353,Poor
360,Male,22,22.753218304093735,60.93408385312743,81.18715424320045,92.61962386391424,2.6189390981772016,1,PhD,72.07132159796505,Average
361,Female,20,6.455050066763723,90.24854455800707,88.115131225048,72.96478487731912,3.9498085456204697,0,Master,72.80588278816866,Average
362,Male,20,10.19201203367311,78.34092035527563,51.94690083438328,80.07609563301315,2.8222268339896974,0,PhD,57.241247587359176,Poor
363,Male,18,39.53205430355964,71.56979087890618,91.85598139153261,57.34500587963646,2.8894255537166718,1,Bachelor,88.32898482811007,Good
364,Female,23,38.77915437526159,96.00332732065922,80.97631000181516,61.62309212217083,3.15308997990228,0,PhD,79.61577377266738,Good
365,Male,19,5.172899332704336,64.64555840802103,78.169767535632,53.03081966431979,3.966681536828453,1,Master,51.330027076289504,Poor
366,Male,19,38.313412489813366,98.23675315821276,81.23070240572657,45.33311190309836,2.483202552871526,1,High School,81.10548571993158,Good
367,Female,22,27.369197823542514,72.55866869509411,93.2216623434182,49.84674005928711,3.3625642210648676,0,Bachelor,72.62152243430668,Average
368,Female,24,35.37714030820077,95.53614689234725,79.34682532794535,83.86327249130673,3.4319693870834485,1,Bachelor,87.86614330248207,Good
369,Male,19,20.915894947185066,84.11771505917847,79.04751899440896,77.26501928510767,3.214648833586132,1,Master,75.60678353775765,Good
370,Male,21,23.04586100027376,93.0682943896595,99.53395785328829,70.08108817920123,2.1771566792732884,1,Master,74.18928165248882,Average
371,Female,19,22.109630308992205,99.36052652841857,87.8365083534284,66.12994300767224,3.353744551655153,1,Master,77.98865229958882,Good
372,Female,22,28.340249014113652,71.53621751274983,72.11469027255677,90.73388560108685,2.128189422072351,1,Master,72.26712113700769,Average
373,Female,19,9.887793916470951,98.44541941630372,85.36985000164638,44.00042212782676,3.192285299099794,1,Bachelor,59.05249733922617,Poor
374,Female,21,6.049075645543729,75.57927579609681,69.46152358458943,55.43304472808538,3.4791623544434853,1,High School,53.76845955001423,Poor
375,Male,18,15.777547955691682,75.42047618947689,61.44377312417495,59.24658194638927,2.421939781239901,1,PhD,57.20057373454553,Poor
376,Female,24,29.663826695782635,73.61548417018022,79.84259384438798,83.03341967170333,3.683244015085548,0,PhD,77.45797999671376,Good
377,Female,22,12.064870824303192,81.6563042939034,96.40910490569757,94.58830410890843,2.0607076110660083,0,High School,68.24336209975131,Average
378,Male,18,28.570135166372104,66.16580172713948,96.45697600077314,53.23687831164342,3.687625727316612,1,High School,74.84341077482355,Average
379,Female,18,38.94692161375446,82.14845941432046,67.09526390527452,88.08690337753944,2.92065810128553,0,High School,81.51956370925895,Good
380,Male,18,8.286525052629644,81.66819249640017,76.38387331108476,85.68425182374853,2.435175879863289,0,Master,67.21286771886605,Average
381,Female,20,28.54107413787942,90.4760725041948,60.58179492849306,52.35615687029716,2.267556289987936,1,Bachelor,63.81609382465621,Average
382,Female,24,20.53125767565999,93.34599847750343,99.78155547494417,61.96329191095724,3.906614335164745,0,Bachelor,74.14743305331565,Average
383,Female,23,35.384978903212684,77.61765401249696,99.05589539339678,62.53200781108855,2.1453311751623136,1,Bachelor,94.39727398989994,Excellent
384,Male,24,11.200242630658508,72.09332997405974,82.47544648537237,93.80213676896071,2.398186839871851,1,Master,57.79443460366088,Poor
385,Male,20,29.24190832791576,70.37339589268377,90.22070298387368,49.94905457583941,2.695644694866092,1,Bachelor,65.03161736587484,Average
386,Female,23,34.334035137683856,67.78495346819487,85.755008064185,83.95368841076302,3.240469697922241,1,Master,84.21437756457476,Good
387,Male,24,38.061497681590815,62.305903287960994,79.6579109519734,58.38059927952105,3.0896021705521965,0,Bachelor,66.14967732301731,Average
388,Male,18,28.913680990137603,73.69791915338854,52.667399849444884,80.19786901768882,2.251286984824628,1,High School,67.124748765692,Average
389,Male,22,22.401116740294956,70.80990768523134,72.73821712763305,63.10060523626146,2.579455967476429,1,PhD,75.6938132315684,Good
390,Male,23,26.624653407042484,98.65669543465629,83.73931510837053,71.8097869714097,2.477503542172048,1,PhD,70.62107422599462,Average
391,Male,21,35.41167445675514,82.30835305000176,83.87658069418424,85.79364753293721,2.427085708980683,1,Master,72.93809921760237,Average
392,Male,21,24.97134113235904,73.8910815612203,68.65613092111917,84.22910607411363,2.8222886729599743,1,Bachelor,63.126684007526684,Average
393,Female,19,6.06354708938929,83.21870403974785,97.08459933290152,87.65327509468351,3.408062905183314,1,PhD,70.92920256245496,Average
394,Female,23,37.583204342744224,65.56786805382782,58.36785161183905,43.278952893956244,2.434905864434472,0,High School,74.4559317879916,Average
395,Male,22,29.13343628610464,77.76174996808811,75.01797231077803,78.06278041718596,2.733357759405963,1,High School,72.27397664495638,Average
396,Female,20,28.677968502203626,85.04937285684255,84.54419882754114,47.69930571969696,2.7818348536823247,1,High School,77.20520436853728,Good
397,Female,18,12.548630333920102,79.55591327169806,84.85679029459047,62.87002124101261,3.9529130588708203,0,Master,72.53587159817157,Average
398,Female,19,28.060991458143,76.07115202617297,82.43194783844078,70.17236282800786,3.909332713758138,1,Master,85.7858394485843,Good
399,Female,21,18.785254197895547,99.75393555598794,63.76441067259301,62.15067166107569,3.6002751655041516,0,Bachelor,68.87191892895974,Average
400,Male,20,27.79315419645222,95.21259048595708,57.8103284343311,68.57864216916542,2.48331784163837,1,High School,61.19781129681546,Average
401,Female,20,8.730756060779676,84.9362383263776,81.79701634133554,94.80894698392405,2.1360746281833394,1,Bachelor,59.598663901444795,Poor
402,Female,18,28.02458566110626,82.77509444729131,79.96510580697189,47.43695225420701,2.6338082754412495,0,Bachelor,69.27127657110479,Average
403,Male,23,39.979480401973326,84.82641919298337,58.96780051446205,77.1500824935034,2.5335890988676617,1,High School,79.59656634092096,Good
404,Male,21,6.687421360119461,68.05248431289733,85.25695727852818,61.78005315120883,3.011851600292788,0,Bachelor,54.937418522389265,Poor
405,Female,22,39.2010964477461,75.80550973057274,72.75859958668282,47.315538939903085,3.5554558201355864,1,PhD,84.48436306676709,Good
406,Female,20,19.24177862530047,61.57838131563597,83.38802958015765,48.730521985587025,3.716645877757716,0,Master,69.47687033958613,Average
407,Female,18,35.47637076180407,79.02184149947307,91.86835398850754,92.21002084350893,3.689728170821017,1,Bachelor,86.93386452787779,Good
408,Female,22,32.38349194203957,81.72098335830653,58.48642142884616,88.37808231914691,2.7193511224461355,1,High School,81.96266361612201,Good
409,Female,23,24.845569134533374,69.10998944412839,50.957243399841836,89.8873078228262,3.374468686921366,1,Master,69.81069761578328,Average
410,Female,21,30.845722323796426,98.56115388662056,88.95512931978934,94.53430267050626,2.6256683950484403,1,Master,86.63245233097021,Good
411,Male,23,35.748044645547175,96.37818443748968,80.4848712576308,51.457346450468485,2.121811086470365,1,Bachelor,84.55840431435496,Good
412,Female,20,19.144911257786156,88.88572941823624,84.98197848110608,59.5491635550234,3.4031305312058846,1,PhD,71.3779725965777,Average
413,Female,22,16.446160654713353,81.33546515061451,91.90774874943213,76.80704664586767,2.0196551051395755,1,Bachelor,77.90928717379296,Good
414,Male,22,28.365768494725465,94.7987663859074,90.14054674122502,66.6091396923356,2.818365174916977,1,PhD,72.84735537293594,Average
415,Male,22,33.27460796794405,65.22609375293851,98.04600734644123,63.01142433580834,2.6587585386041512,1,Master,74.39443638490245,Average
416,Male,20,31.679979717181553,91.6203917709954,76.7967539426059,59.679618713457614,3.386755077037705,0,Bachelor,78.81066953399935,Good
417,Male,20,32.92347771005221,64.99283255867394,74.42478163299526,72.65793475688987,3.532490945520758,1,High School,77.75295377843204,Good
418,Female,23,20.245416018452655,91.76842650197622,70.0943599945365,71.65763857520452,2.6081892719425674,0,Bachelor,75.7539620398934,Good
419,Female,19,33.62419756612576,71.03070273005427,57.68455214221023,48.880180873533206,3.623254028889707,1,PhD,70.7809036526234,Average
420,Female,23,9.207316937971296,95.08362324072755,78.63036164410113,65.94569106351415,2.5878335210098675,1,PhD,55.652755057001336,Poor
421,Female,21,24.057118428629735,97.76168375301592,63.85062621629894,70.44094769154174,2.8926527199731225,1,Bachelor,77.26372843892517,Good
422,Female,18,5.201553117434255,65.95183877620462,96.06537561064877,71.36578163022648,3.4540370540282677,0,PhD,62.71695336457107,Average
423,Female,22,16.36050404650946,78.50702420261574,79.15954021385488,51.55589561017935,3.385840458449577,0,Master,54.217734319060824,Poor
424,Male,19,17.826153720498926,99.2394951265074,79.64200902540551,80.82492657387577,3.9747369446244,1,Bachelor,76.14945155637052,Good
425,Female,18,18.866044206323938,79.33629743892587,67.74623304385051,41.38595021515883,2.4503220484318637,1,PhD,51.91584262319652,Poor
426,Male,19,29.341352234145177,94.54190090058181,52.599467598885376,59.51575205487394,3.324635827079165,1,Bachelor,70.0770798089501,Average
427,Male,24,18.5995335444621,83.54926088525279,51.58718826864943,82.91169566945985,3.219363816551555,1,Bachelor,61.125522290373524,Average
428,Female,23,20.704276791788573,75.01319631678408,71.16675720765987,71.01411065804713,3.83019690898006,1,High School,72.78879047693657,Average
429,Male,20,13.314044580601461,71.43134222103481,54.22826890486189,54.36393378809731,2.31272428328975,1,Bachelor,53.209574418982065,Poor
